Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
233417,"MOLA EXTRATOR, MATERIAL AÇO FLEXÍVEL  TIPO ESPIRAL  FUNÇÃO ACIONAR EXTRATOR  APLICAÇÃO PISTOLA TAURUS - MOD.PT92AF","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13808: MOLA EXTRATOR                                                                                       ",Ativo,Não
233419,"MOLA PERCUSSOR, MATERIAL AÇO FLEXÍVEL  FUNÇÃO RETORNAR PERCUSSOR À POSIÇÃO INICIAL  APLICAÇÃO PISTOLA TAURUS - MOD.PT92AF  TIPO ESPIRAL","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","14123: MOLA PERCUSSOR                                                                                      ",Ativo,Não
233420,"PERCUSSOR, MATERIAL AÇO  TIPO HASTE  FUNÇÃO ACIONAR A ESPOLETA DO CARTUCHO  APLICAÇÃO PISTOLA TAURUS - MOD.PT92AF","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13810: PERCUSSOR                                                                                           ",Ativo,Não
235867,"MOLA ARMADILHA PISTOLA, MATERIAL AÇO FLEXÍVEL  REFERÊNCIA PISTOLA PT92AF  APLICAÇÃO PISTOLA TAURUS 9MM","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","14928: MOLA ARMADILHA PISTOLA                                                                              ",Ativo,Não
235868,"CANO PISTOLA, MATERIAL AÇO ENDURECIDO  REFERÊNCIA PISTOLA PT92AF  APLICAÇÃO PISTOLA TAURUS 9MM","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","14930: CANO PISTOLA                                                                                        ",Ativo,Não
235890,"MERGULHADOR BLOCO TRANCAMENTO, TIPO PINO  MATERIAL AÇO  APLICAÇÃO PISTOLA TAURUS PT92AF  FINALIDADE FIXAÇÃO DO BLOCO DE TRANCAMENTO JUNTO AO SEU ALO -","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","14934: MERGULHADOR BLOCO TRANCAMENTO                                                                       ",Ativo,Não
236281,"BLOCO TRANCAMENTO, MATERIAL AÇO  REFERÊNCIA PISTOLA TAURUS PT92AF  APLICAÇÃO PISTOLA TAURUS 9MM  FUNÇÃO FIXAR CANO DA PISTOLA NA ARMAÇÃO DURANTE O DISPARO","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","14981: BLOCO TRANCAMENTO                                                                                   ",Ativo,Não
236284,"EJETOR, MATERIAL AÇO CARBONO  FUNÇÃO LIBERAR CÁPSULA DEFLAGRADA DA GARRA DE EJEÇÃO  APLICAÇÃO PISTOLA TAURUS 9MM  REFERÊNCIA PISTOLA TAURUS PT92AF","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13801: EJETOR                                                                                              ",Ativo,Não
236289,"MOLA RECUPERADORA, MATERIAL MOLA ESPIRAL AÇO FLEXÍVEL  APLICAÇÃO PISTOLA TAURUS 9MM  REFERÊNCIA PISTOLA TAURUS PT92AF","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","14112: MOLA RECUPERADORA                                                                                   ",Ativo,Não
236292,"TIRANTE GATILHO, MATERIAL AÇO  REFERÊNCIA PISTOLA TAURUS PT92AF  APLICAÇÃO PISTOLA TAURUS 9MM  FUNÇÃO ACIONAR O MECANISMO DA ARMADILHA LEVANDO O CÃO À","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","14983: TIRANTE GATILHO                                                                                     ",Ativo,Não
236294,"MOLA TIRANTE GATILHO, MATERIAL AÇO  REFERÊNCIA PISTOLA TAURUS PT92AF  APLICAÇÃO PISTOLA TAURUS 9MM  FUNÇÃO PRESSIONAR O TIRANTE DO GATILHO MANTENDO-O EM SUA","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","14985: MOLA TIRANTE GATILHO                                                                                ",Ativo,Não
236297,"ARMADILHA, MATERIAL AÇO  REFERÊNCIA PISTOLA TAURUS PT92AF  APLICAÇÃO PISTOLA TAURUS 9MM  FUNÇÃO ARMAR O CÃO,DEIXANDO-O À RETAGUARDA PRONTO PARA","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","14986: ARMADILHA                                                                                           ",Ativo,Não
